symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
TBC1D24	0	0	0	1	0	NA	NA	NA	ENST00000293970	5031	1	1	0.0198767640628106	0.0198767640628106	0	NA	NA	0	0	0	0	451	NA	NA
TBC1D31	0	1	0	0	0	NA	NA	NA	ENST00000287380	9594	1	1	0.0104231811548885	0.0104231811548885	1	0	1	0	0	985	985	0	0.5456318262	0.5456318262
TBC1D8	1	0	0	0	0	NA	NA	NA	ENST00000376840	10260	1	0	0.00974658869395711	0	0	NA	NA	0	0	0	0	0	NA	NA
TBC1D9B	0	1	0	0	0	NA	NA	NA	ENST00000356834	11250	1	1	0.00888888888888889	0.00888888888888889	1	0	1	0	0	1084	1084	0	0.9072180536	0.9072180536
TBCB	1	1	0	0	0	NA	NA	NA	ENST00000221855	2196	2	1	0.0910746812386157	0.0455373406193078	1	0	1	0	0	105	105	0	0.353513619	0.353513619
TBK1	0	1	0	0	0	NA	NA	NA	ENST00000331710	6561	1	1	0.0152415790275873	0.0152415790275873	1	0	1	0	0	372	372	0	0.6110222922	0.6110222922
TBPL2	0	1	0	0	0	NA	NA	NA	ENST00000247219	3375	1	1	0.0296296296296296	0.0296296296296296	1	0	1	0	0	182	182	0	0.4153886974	0.4153886974
TBX1	1	0	0	0	0	NA	NA	NA	ENST00000329705	3582	1	0	0.0279173646007817	0	0	NA	NA	0	0	0	0	0	NA	NA
TBX18	1	0	0	0	0	NA	NA	NA	ENST00000369663	5463	1	0	0.0183049606443346	0	0	NA	NA	0	0	0	0	0	NA	NA
TBX21	0	1	0	0	0	NA	NA	NA	ENST00000177694	4815	1	1	0.0207684319833853	0.0207684319833853	1	0	1	0	0	304	304	0	0	0
TBX4	0	0	1	0	0	NA	NA	NA	ENST00000240335	4905	1	1	0.0203873598369011	0.0203873598369011	0	NA	NA	0	0	0	0	483	NA	NA
TCEAL2	0	1	0	0	0	NA	NA	NA	ENST00000329035	2043	1	1	0.0489476260401371	0.0489476260401371	1	0	1	0	0	200	200	0	NA	NA
TCEAL6	0	1	0	0	0	NA	NA	NA	ENST00000372774	1647	1	1	0.0607164541590771	0.0607164541590771	1	0	1	0	0	120	120	0	0.752455639	0.752455639
TCF7L2	0	0	1	0	0	NA	NA	NA	ENST00000355995	5571	1	1	0.017950098725543	0.017950098725543	0	NA	NA	0	0	0	0	122	NA	NA
TCOF1	0	2	0	0	0	NA	NA	NA	ENST00000377797	13392	2	2	0.0149342891278375	0.0149342891278375	1	0	0.5	0	0	667	667	0	1.08084210085	1.08084210085
TDO2	0	1	0	0	0	NA	NA	NA	ENST00000536354	3654	1	1	0.0273672687465791	0.0273672687465791	1	0	1	0	0	139	139	0	0	0
TDP1	1	0	0	0	0	NA	NA	NA	ENST00000335725	5472	1	0	0.0182748538011696	0	0	NA	NA	0	0	0	0	0	NA	NA
TDRD5	1	0	0	0	0	NA	NA	NA	ENST00000294848	8829	1	0	0.0113263110205006	0	0	NA	NA	0	0	0	0	0	NA	NA
TDRD6	0	1	0	0	0	NA	NA	NA	ENST00000316081	18864	1	1	0.0053011026293469	0.0053011026293469	1	0	1	0	0	561	561	0	1.1904713937	1.1904713937
TEC	1	1	0	0	0	NA	NA	NA	ENST00000381501	5679	2	1	0.0352174678640606	0.0176087339320303	1	0	1	0	0	143	143	0	0	0
TECRL	0	1	0	0	0	NA	NA	NA	ENST00000381210	3267	1	1	0.0306091215182124	0.0306091215182124	1	0	1	0	0	336	336	0	0	0
TECTA	0	1	0	0	0	NA	NA	NA	ENST00000264037	19395	1	1	0.00515596803299819	0.00515596803299819	1	0	1	0	0	1537	1537	0	0.0894411742	0.0894411742
TEF	0	1	0	0	0	NA	NA	NA	ENST00000266304	2727	1	1	0.0366703337000367	0.0366703337000367	1	0	1	0	0	290	290	0	0.0912411007	0.0912411007
TENM1	0	0	1	0	0	NA	NA	NA	ENST00000371130	24525	1	1	0.00407747196738022	0.00407747196738022	0	NA	NA	0	0	0	0	394	NA	NA
TENM2	1	2	0	0	0	-0.121292237951684	-4.99998017189001	NA	ENST00000518659	24966	3	2	0.0120163422254266	0.00801089481695105	1	0	0.5	0	0	1487	1487	0	0	0
TENM3	0	3	0	0	0	4.99999989688354	-4.99578810611598	NA	ENST00000511685	24291	3	3	0.0123502531801902	0.0123502531801902	1	0	0.333333333333333	0	0	693	693	0	0.1179024756	0.1179024756
TENM4	0	1	0	0	0	NA	NA	NA	ENST00000278550	24921	1	1	0.0040126800690181	0.0040126800690181	1	0	1	0	0	2573	2573	0	0	0
TEP1	0	0	0	1	0	NA	NA	NA	ENST00000262715	23643	1	1	0.00422958169437043	0.00422958169437043	0	NA	NA	0	0	0	0	507	NA	NA
TET1	0	1	0	0	0	NA	NA	NA	ENST00000373644	19224	1	1	0.00520183104452767	0.00520183104452767	1	0	1	0	0	1289	1289	0	1.4968331999	1.4968331999
TET2	0	0	0	0	1	NA	NA	NA	ENST00000380013	18018	1	0	0.00555000555000555	0	0	NA	NA	0	0	0	0	0	NA	NA
TET3	1	0	0	0	0	NA	NA	NA	ENST00000409262	16155	1	0	0.00619003404518725	0	0	NA	NA	0	0	0	0	0	NA	NA
TEX101	1	0	0	0	0	NA	NA	NA	ENST00000598265	2241	1	0	0.0446229361892012	0	0	NA	NA	0	0	0	0	0	NA	NA
TEX13A	0	1	0	0	0	NA	NA	NA	ENST00000600991	3681	1	1	0.0271665308340125	0.0271665308340125	1	0	1	0	0	330	330	0	2.4535411755	2.4535411755
TEX2	0	1	0	0	0	NA	NA	NA	ENST00000583097	10143	1	1	0.00985901607019619	0.00985901607019619	1	0	1	0	0	816	816	0	NA	NA
TFAP2C	0	1	0	0	0	NA	NA	NA	ENST00000201031	4050	1	1	0.0246913580246914	0.0246913580246914	1	0	1	0	0	68	68	0	0.4495237835	0.4495237835
TFDP3	0	2	0	0	0	NA	NA	NA	ENST00000310125	3645	2	2	0.0548696844993141	0.0548696844993141	1	0	0.5	0	0	133	133	0	0	0
TFEB	1	0	0	0	0	NA	NA	NA	ENST00000230323	4284	1	0	0.0233426704014939	0	0	NA	NA	0	0	0	0	0	NA	NA
TGFB2	1	0	0	0	0	NA	NA	NA	ENST00000366930	3726	1	0	0.0268384326355341	0	0	NA	NA	0	0	0	0	0	NA	NA
TGFB3	1	0	0	0	0	NA	NA	NA	ENST00000238682	3708	1	0	0.0269687162891046	0	0	NA	NA	0	0	0	0	0	NA	NA
TGFBR1	1	0	0	0	0	NA	NA	NA	ENST00000374994	4527	1	0	0.0220896841175171	0	0	NA	NA	0	0	0	0	0	NA	NA
TGFBR2	0	1	0	0	0	NA	NA	NA	ENST00000295754	5103	1	1	0.0195963158926122	0.0195963158926122	1	0	1	0	0	281	281	0	0.3534794529	0.3534794529
TGIF2LX	1	0	0	0	0	NA	NA	NA	ENST00000283891	2169	1	0	0.0461041954817888	0	0	NA	NA	0	0	0	0	0	NA	NA
TGM2	0	1	0	0	0	NA	NA	NA	ENST00000361475	6183	1	1	0.0161733786187935	0.0161733786187935	1	0	1	0	0	592	592	0	0.1140879445	0.1140879445
TGM6	0	2	0	0	0	NA	NA	NA	ENST00000202625	6354	2	2	0.0314762354422411	0.0314762354422411	1	0	0.5	0	0	183	183	0	0.2376020893	0.2376020893
TH	0	1	0	0	0	NA	NA	NA	ENST00000381178	4752	1	1	0.021043771043771	0.021043771043771	1	0	1	0	0	168	168	0	0.371821438	0.371821438
THAP5	1	0	0	1	0	NA	NA	NA	ENST00000415914	3555	2	1	0.0562587904360056	0.0281293952180028	0	NA	NA	0	0	0	0	99	NA	NA
THNSL2	0	1	0	0	0	NA	NA	NA	ENST00000324166	4356	1	1	0.0229568411386593	0.0229568411386593	1	0	1	0	0	413	413	0	0.1019919226	0.1019919226
THOP1	1	0	0	0	0	NA	NA	NA	ENST00000307741	6201	1	0	0.0161264312207708	0	0	NA	NA	0	0	0	0	0	NA	NA
THRA	0	1	0	0	0	NA	NA	NA	ENST00000264637	4410	1	1	0.0226757369614512	0.0226757369614512	1	0	1	0	0	89	89	0	0	0
THSD7A	1	1	0	0	0	NA	NA	NA	ENST00000423059	14913	2	1	0.01341111781667	0.00670555890833501	1	0	1	0	0	1021	1021	0	0.0917394581	0.0917394581
TIAL1	1	0	0	0	0	NA	NA	NA	ENST00000436547	3375	1	0	0.0296296296296296	0	0	NA	NA	0	0	0	0	0	NA	NA
TIAM1	0	2	0	0	0	NA	NA	NA	ENST00000286827	14319	2	2	0.0139674558279209	0.0139674558279209	1	0	0.5	0	0	218	218	0	0.6629077273	0.6629077273
TIAM2	1	0	0	0	0	NA	NA	NA	ENST00000318981	15309	1	0	0.0065321052975374	0	0	NA	NA	0	0	0	0	0	NA	NA
TICAM1	1	0	0	0	0	NA	NA	NA	ENST00000248244	6408	1	0	0.015605493133583	0	0	NA	NA	0	0	0	0	0	NA	NA
TIE1	1	1	0	0	0	NA	NA	NA	ENST00000372476	10242	2	1	0.0195274360476469	0.00976371802382347	1	0	1	0	0	419	419	0	0.2258042555	0.2258042555
TIMP3	0	0	0	1	0	NA	NA	NA	ENST00000266085	1899	1	1	0.0526592943654555	0.0526592943654555	0	NA	NA	0	0	0	0	202	NA	NA
TJP3	0	1	0	0	0	NA	NA	NA	ENST00000541714	8271	1	1	0.0120904364647564	0.0120904364647564	1	0	1	0	0	318	318	0	2.2573448358	2.2573448358
TLE3	1	0	0	0	0	NA	NA	NA	ENST00000558939	6948	1	0	0.0143926309729419	0	0	NA	NA	0	0	0	0	0	NA	NA
TLL1	0	1	0	0	0	NA	NA	NA	ENST00000061240	9117	1	1	0.0109685203466052	0.0109685203466052	1	0	1	0	0	623	623	0	0.4812727547	0.4812727547
TLN1	0	1	0	0	0	NA	NA	NA	ENST00000314888	22869	1	1	0.00437273164545892	0.00437273164545892	1	0	1	0	0	859	859	0	0.0819666488	0.0819666488
TLN2	0	0	0	0	1	NA	NA	NA	NA	NA	1	0	NA	NA	0	NA	NA	0	0	0	0	0	NA	NA
TLR2	0	1	0	0	0	NA	NA	NA	ENST00000260010	7056	1	1	0.014172335600907	0.014172335600907	1	0	1	0	0	95	95	0	0.6239029335	0.6239029335
TLR4	0	2	0	0	0	NA	NA	NA	ENST00000355622	7551	2	2	0.0264865580717786	0.0264865580717786	1	0	0.5	0	0	251	251	0	0.8734256255	0.8734256255
TLR6	0	0	0	1	0	NA	NA	NA	ENST00000381950	7164	1	1	0.0139586823003908	0.0139586823003908	0	NA	NA	0	0	0	0	54	NA	NA
TLR8	0	1	1	0	0	NA	NA	NA	ENST00000218032	9369	2	2	0.021346995410396	0.021346995410396	1	0	1	0	0	734	734	734	0.9076495466	0.9076495466
TLR9	0	1	0	0	0	NA	NA	NA	ENST00000360658	9288	1	1	0.0107665805340224	0.0107665805340224	1	0	1	0	0	903	903	0	0.6802356842	0.6802356842
TM2D3	0	0	0	0	1	NA	NA	NA	ENST00000333202	2223	1	0	0.0449842555105713	0	0	NA	NA	0	0	0	0	0	NA	NA
TM4SF5	0	0	1	0	0	NA	NA	NA	ENST00000270560	1773	1	1	0.0564015792442188	0.0564015792442188	0	NA	NA	0	0	0	0	103	NA	NA
TMC2	0	1	1	0	0	NA	NA	NA	ENST00000358864	8154	2	2	0.0245278390973755	0.0245278390973755	1	0	1	0	0	295	295	454	0	0
TMC3	1	0	0	0	0	NA	NA	NA	ENST00000359440	9900	1	0	0.0101010101010101	0	0	NA	NA	0	0	0	0	0	NA	NA
TMC4	0	1	0	0	0	NA	NA	NA	ENST00000617472	6408	1	1	0.015605493133583	0.015605493133583	1	0	1	0	0	312	312	0	0.160361339	0.160361339
TMC5	1	2	0	0	0	-0.88640706832186	-4.99999267362462	NA	ENST00000396229	9054	3	2	0.0331345261762757	0.0220896841175171	1	0	0.5	0	0	30	30	0	0.87889064045	0.87889064045
TMC6	0	1	0	0	0	NA	NA	NA	ENST00000322914	7245	1	1	0.0138026224982747	0.0138026224982747	1	0	1	0	0	165	165	0	0.1474578271	0.1474578271
TMC7	0	1	0	0	0	NA	NA	NA	ENST00000304381	6507	1	1	0.0153680651605963	0.0153680651605963	1	0	1	0	0	470	470	0	1.049868065	1.049868065
TMCC1	0	1	0	0	0	NA	NA	NA	ENST00000393238	5877	1	1	0.0170154840905224	0.0170154840905224	1	0	1	0	0	561	561	0	0	0
TMEM104	1	0	0	0	0	NA	NA	NA	ENST00000335464	4464	1	0	0.0224014336917563	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM119	1	0	0	0	0	NA	NA	NA	ENST00000392806	2547	1	0	0.0392618767177071	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM130	0	0	0	1	0	NA	NA	NA	ENST00000416379	3915	1	1	0.0255427841634738	0.0255427841634738	0	NA	NA	0	0	0	0	248	NA	NA
TMEM132C	0	2	0	0	0	NA	NA	NA	ENST00000435159	9972	2	2	0.0200561572402728	0.0200561572402728	1	0	0.5	0	0	279	279	0	0.6297450656	0.6297450656
TMEM132D	0	0	1	0	0	NA	NA	NA	ENST00000422113	9891	1	1	0.0101102011930037	0.0101102011930037	0	NA	NA	0	0	0	0	1085	NA	NA
TMEM138	0	1	0	0	0	NA	NA	NA	ENST00000278826	1458	1	1	0.0685871056241426	0.0685871056241426	1	0	1	0	0	49	49	0	0.9098712929	0.9098712929
TMEM143	0	1	0	0	0	NA	NA	NA	ENST00000293261	4131	1	1	0.0242072137496974	0.0242072137496974	1	0	1	0	0	65	65	0	1.1123767487	1.1123767487
TMEM145	0	1	0	0	0	NA	NA	NA	ENST00000301204	4437	1	1	0.0225377507324769	0.0225377507324769	1	0	1	0	0	316	316	0	0	0
TMEM155	0	1	0	0	0	NA	NA	NA	ENST00000337677	1170	1	1	0.0854700854700855	0.0854700854700855	1	0	1	0	0	87	87	0	0.8660670596	0.8660670596
TMEM161A	0	1	0	0	0	NA	NA	NA	ENST00000162044	4311	1	1	0.0231964741359313	0.0231964741359313	1	0	1	0	0	87	87	0	0.6350419985	0.6350419985
TMEM169	0	1	0	0	0	NA	NA	NA	ENST00000295658	2673	1	1	0.0374111485222596	0.0374111485222596	1	0	1	0	0	19	19	0	0.540649138	0.540649138
TMEM176A	0	1	0	0	0	NA	NA	NA	ENST00000004103	2115	1	1	0.0472813238770686	0.0472813238770686	1	0	1	0	0	173	173	0	0	0
TMEM177	0	1	0	0	0	NA	NA	NA	ENST00000272521	2799	1	1	0.0357270453733476	0.0357270453733476	1	0	1	0	0	249	249	0	0	0
TMEM2	0	2	0	0	0	NA	NA	NA	ENST00000377044	12447	2	2	0.0160681288663935	0.0160681288663935	1	0	0.5	0	0	333	333	0	0.17703089625	0.17703089625
TMEM200A	0	1	0	0	0	NA	NA	NA	ENST00000296978	4419	1	1	0.0226295541977823	0.0226295541977823	1	0	1	0	0	218	218	0	0.8398272274	0.8398272274
TMEM203	0	0	1	0	0	NA	NA	NA	ENST00000343666	1224	1	1	0.0816993464052288	0.0816993464052288	0	NA	NA	0	0	0	0	18	NA	NA
TMEM206	1	0	0	0	0	NA	NA	NA	ENST00000261455	3150	1	0	0.0317460317460317	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM209	0	1	0	0	0	NA	NA	NA	ENST00000397622	5049	1	1	0.0198059021588433	0.0198059021588433	1	0	1	0	0	344	344	0	0.5915734503	0.5915734503
TMEM214	1	0	0	0	0	NA	NA	NA	ENST00000238788	6201	1	0	0.0161264312207708	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM225	0	1	0	0	0	NA	NA	NA	ENST00000375026	2025	1	1	0.0493827160493827	0.0493827160493827	1	0	1	0	0	172	172	0	1.030630068	1.030630068
TMEM245	0	1	0	0	0	NA	NA	NA	ENST00000374586	7911	1	1	0.012640626975098	0.012640626975098	1	0	1	0	0	641	641	0	0	0
TMEM247	0	0	0	0	6	2.85	-5	NA	ENST00000434431	1971	6	0	0.30441400304414	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM266	0	0	0	1	0	NA	NA	NA	ENST00000388942	4779	1	1	0.0209248796819418	0.0209248796819418	0	NA	NA	0	0	0	0	219	NA	NA
TMEM30A	0	1	0	0	0	NA	NA	NA	ENST00000230461	3249	1	1	0.0307787011388119	0.0307787011388119	1	0	1	0	0	265	265	0	0	0
TMEM44	1	0	0	0	0	NA	NA	NA	ENST00000392432	4275	1	0	0.0233918128654971	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM60	0	0	0	1	0	NA	NA	NA	ENST00000257663	1197	1	1	0.0835421888053467	0.0835421888053467	0	NA	NA	0	0	0	0	78	NA	NA
TMEM63A	0	1	0	0	0	NA	NA	NA	ENST00000366835	7263	1	1	0.0137684152554041	0.0137684152554041	1	0	1	0	0	326	326	0	0.9133982992	0.9133982992
TMEM63C	0	1	0	0	0	NA	NA	NA	ENST00000298351	7254	1	1	0.0137854976564654	0.0137854976564654	1	0	1	0	0	785	785	0	0.68655488	0.68655488
TMEM74	0	2	0	0	0	NA	NA	NA	ENST00000297459	2745	2	2	0.0728597449908925	0.0728597449908925	1	0	0.5	0	0	173	173	0	0.08167010795	0.08167010795
TMEM86B	0	1	0	0	0	NA	NA	NA	ENST00000327042	2034	1	1	0.0491642084562439	0.0491642084562439	1	0	1	0	0	92	92	0	0.7439937649	0.7439937649
TMEM8A	1	0	0	0	0	NA	NA	NA	ENST00000431232	6939	1	0	0.0144112984579911	0	0	NA	NA	0	0	0	0	0	NA	NA
TMEM8C	0	0	1	0	0	NA	NA	NA	ENST00000339996	1989	1	1	0.0502765208647562	0.0502765208647562	0	NA	NA	0	0	0	0	174	NA	NA
TMEM94	0	1	0	0	0	NA	NA	NA	ENST00000314256	12204	1	1	0.00819403474270731	0.00819403474270731	1	0	1	0	0	213	213	0	0	0
TMEM97	0	0	0	1	0	NA	NA	NA	ENST00000226230	1584	1	1	0.0631313131313131	0.0631313131313131	0	NA	NA	0	0	0	0	176	NA	NA
TMPO	0	0	1	0	0	NA	NA	NA	ENST00000556029	4086	1	1	0.0244738130200685	0.0244738130200685	0	NA	NA	0	0	0	0	332	NA	NA
TMPRSS11B	0	1	0	0	0	NA	NA	NA	ENST00000332644	3744	1	1	0.0267094017094017	0.0267094017094017	1	0	1	0	0	325	325	0	0.2851891303	0.2851891303
TMPRSS6	1	0	0	0	0	NA	NA	NA	ENST00000346753	7299	1	0	0.013700506918756	0	0	NA	NA	0	0	0	0	0	NA	NA
TMPRSS7	1	0	0	0	0	NA	NA	NA	ENST00000452346	7587	1	0	0.0131804402267036	0	0	NA	NA	0	0	0	0	0	NA	NA
TMTC1	1	0	0	0	0	NA	NA	NA	ENST00000539277	7938	1	0	0.0125976316452507	0	0	NA	NA	0	0	0	0	0	NA	NA
TMTC2	0	1	0	0	0	NA	NA	NA	ENST00000321196	7524	1	1	0.013290802764487	0.013290802764487	1	0	1	0	0	471	471	0	0.3640487647	0.3640487647
TNC	1	1	0	0	0	NA	NA	NA	ENST00000350763	19809	2	1	0.0100964208188197	0.00504821040940986	1	0	1	0	0	1987	1987	0	0.3765173295	0.3765173295
TNFAIP2	1	0	0	0	0	NA	NA	NA	ENST00000333007	5886	1	0	0.0169894665307509	0	0	NA	NA	0	0	0	0	0	NA	NA
TNFRSF1A	0	1	0	0	0	NA	NA	NA	ENST00000162749	4095	1	1	0.0244200244200244	0.0244200244200244	1	0	1	0	0	289	289	0	1.1894683285	1.1894683285
TNFRSF21	0	1	0	0	0	NA	NA	NA	ENST00000296861	5895	1	1	0.0169635284139101	0.0169635284139101	1	0	1	0	0	617	617	0	0.2632992217	0.2632992217
TNKS1BP1	0	1	0	0	0	NA	NA	NA	ENST00000358252	15561	1	1	0.0064263222157959	0.0064263222157959	1	0	1	0	0	1130	1130	0	0.5484265186	0.5484265186
TNN	0	1	0	0	0	NA	NA	NA	ENST00000239462	11691	1	1	0.00855358823026259	0.00855358823026259	1	0	1	0	0	40	40	0	0.3768633419	0.3768633419
TNNI3K	0	1	0	0	0	NA	NA	NA	ENST00000326637	7515	1	1	0.0133067198935462	0.0133067198935462	1	0	1	0	0	677	677	0	0.0908169282	0.0908169282
TNNT2	0	1	0	0	0	NA	NA	NA	ENST00000236918	2682	1	1	0.0372856077554064	0.0372856077554064	1	0	1	0	0	27	27	0	0.1879611274	0.1879611274
TNPO2	0	1	0	0	0	NA	NA	NA	ENST00000425528	8073	1	1	0.012386968908708	0.012386968908708	1	0	1	0	0	721	721	0	NA	NA
TNR	0	2	0	0	0	NA	NA	NA	ENST00000263525	12222	2	2	0.0163639338897071	0.0163639338897071	1	0	0.5	0	0	353	353	0	0.1241405748	0.1241405748
TNRC6B	0	1	0	0	0	NA	NA	NA	ENST00000454349	16497	1	1	0.00606170818936776	0.00606170818936776	1	0	1	0	0	85	85	0	0	0
TNRC6C	1	0	0	0	0	NA	NA	NA	ENST00000301624	15210	1	0	0.00657462195923734	0	0	NA	NA	0	0	0	0	0	NA	NA
TNS3	0	1	0	1	0	NA	NA	NA	ENST00000311160	13005	2	2	0.0153787004998078	0.0153787004998078	1	0	1	0	0	476	476	787	0.0944708658	0.0944708658
TNXB	0	1	0	0	0	NA	NA	NA	ENST00000375244	38196	1	1	0.00261807519111949	0.00261807519111949	1	0	1	0	0	2783	2783	0	0	0
TOM1	0	1	0	0	0	NA	NA	NA	ENST00000449058	4428	1	1	0.022583559168925	0.022583559168925	1	0	1	0	0	407	407	0	0.4333922205	0.4333922205
TOM1L1	0	1	0	0	0	NA	NA	NA	ENST00000575882	4284	1	1	0.0233426704014939	0.0233426704014939	1	0	1	0	0	223	223	0	0	0
TOP1	0	1	0	1	0	NA	NA	NA	ENST00000361337	6885	2	2	0.0290486564996369	0.0290486564996369	1	0	1	0	0	620	620	185	0	0
TOP2A	1	1	0	0	0	NA	NA	NA	ENST00000423485	13779	2	1	0.0145148414253574	0.00725742071267871	1	0	1	0	0	1130	1130	0	0.2430654835	0.2430654835
TOPAZ1	0	2	0	0	0	NA	NA	NA	ENST00000309765	15228	2	2	0.0131337010769635	0.0131337010769635	1	0	0.5	0	0	75	75	0	0.749272913	0.749272913
TOX3	0	1	0	0	0	NA	NA	NA	ENST00000219746	5184	1	1	0.0192901234567901	0.0192901234567901	1	0	1	0	0	500	500	0	0.1857508826	0.1857508826
TP53	0	2	1	5	1	0.179855526771506	1.6433922746197	NA	ENST00000269305	3537	9	8	0.254452926208651	0.226180378852135	1	0	0.5	0	0	275	275	213.5	0.20944689265	0.20944689265
TPM2	0	1	0	0	0	NA	NA	NA	ENST00000360958	2556	1	1	0.0391236306729265	0.0391236306729265	1	0	1	0	0	236	236	0	0.0892507232	0.0892507232
TPSAB1	0	0	0	1	0	NA	NA	NA	ENST00000338844	2475	1	1	0.0404040404040404	0.0404040404040404	0	NA	NA	0	0	0	0	248	NA	NA
TPTE	0	1	0	0	0	NA	NA	NA	ENST00000618007	4959	1	1	0.020165355918532	0.020165355918532	1	0	1	0	0	449	449	0	1.8542666908	1.8542666908
TPTE2	1	0	0	0	0	NA	NA	NA	ENST00000400230	4698	1	0	0.0212856534695615	0	0	NA	NA	0	0	0	0	0	NA	NA
TPX2	1	0	0	0	0	NA	NA	NA	ENST00000300403	6723	1	0	0.0148743120630671	0	0	NA	NA	0	0	0	0	0	NA	NA
TRAF2	1	0	0	0	0	NA	NA	NA	ENST00000247668	4509	1	0	0.0221778664892437	0	0	NA	NA	0	0	0	0	0	NA	NA
TRAF3IP2	1	0	0	0	0	NA	NA	NA	ENST00000340026	5166	1	0	0.0193573364305072	0	0	NA	NA	0	0	0	0	0	NA	NA
TRAFD1	1	0	0	0	0	NA	NA	NA	ENST00000257604	5238	1	0	0.0190912562046583	0	0	NA	NA	0	0	0	0	0	NA	NA
TRAK1	1	0	0	0	0	NA	NA	NA	ENST00000327628	8577	1	0	0.0116590882592981	0	0	NA	NA	0	0	0	0	0	NA	NA
TRAM1L1	0	0	0	1	0	NA	NA	NA	ENST00000310754	3321	1	1	0.0301114122252334	0.0301114122252334	0	NA	NA	0	0	0	0	11	NA	NA
TRAPPC12	0	1	0	0	0	NA	NA	NA	ENST00000324266	6615	1	1	0.0151171579743008	0.0151171579743008	1	0	1	0	0	312	312	0	0	0
TREML2	0	1	0	0	0	NA	NA	NA	ENST00000483722	2889	1	1	0.0346140533056421	0.0346140533056421	1	0	1	0	0	102	102	0	0.4207234044	0.4207234044
TRIL	0	0	0	1	0	NA	NA	NA	ENST00000539664	7299	1	1	0.013700506918756	0.013700506918756	0	NA	NA	0	0	0	0	394	NA	NA
TRIM11	0	1	0	0	0	NA	NA	NA	ENST00000284551	4212	1	1	0.0237416904083571	0.0237416904083571	1	0	1	0	0	294	294	0	0.3835989948	0.3835989948
TRIM21	0	0	0	1	0	NA	NA	NA	ENST00000254436	4275	1	1	0.0233918128654971	0.0233918128654971	0	NA	NA	0	0	0	0	187	NA	NA
TRIM22	0	1	0	0	0	NA	NA	NA	ENST00000379965	4482	1	1	0.0223114680946006	0.0223114680946006	1	0	1	0	0	403	403	0	0	0
TRIM33	0	0	1	0	0	NA	NA	NA	ENST00000358465	10143	1	1	0.00985901607019619	0.00985901607019619	0	NA	NA	0	0	0	0	887	NA	NA
TRIM38	0	1	0	0	0	NA	NA	NA	ENST00000357085	4185	1	1	0.02389486260454	0.02389486260454	1	0	1	0	0	89	89	0	1.603682054	1.603682054
TRIM39	0	2	0	0	0	NA	NA	NA	ENST00000376656	4662	2	2	0.0429000429000429	0.0429000429000429	1	0	0.5	0	0	97	97	0	0.30661728675	0.30661728675
TRIM42	0	1	0	0	0	NA	NA	NA	ENST00000286349	6507	1	1	0.0153680651605963	0.0153680651605963	1	0	1	0	0	268	268	0	0.3694464123	0.3694464123
TRIM51	0	1	0	0	0	NA	NA	NA	ENST00000449290	4068	1	1	0.0245821042281219	0.0245821042281219	1	0	1	0	0	403	403	0	1.3035447292	1.3035447292
TRIM58	1	0	0	0	0	NA	NA	NA	ENST00000366481	4374	1	0	0.0228623685413809	0	0	NA	NA	0	0	0	0	0	NA	NA
TRIM60	0	1	0	0	0	NA	NA	NA	ENST00000341062	4239	1	1	0.0235904694503421	0.0235904694503421	1	0	1	0	0	324	324	0	NA	NA
TRIM9	1	1	0	0	0	NA	NA	NA	ENST00000298355	6390	2	1	0.0312989045383412	0.0156494522691706	1	0	1	0	0	151	151	0	0.1079887251	0.1079887251
TRIO	1	0	0	0	0	NA	NA	NA	ENST00000344204	27873	1	0	0.00358770135973882	0	0	NA	NA	0	0	0	0	0	NA	NA
TRIOBP	0	2	1	0	0	2.95523295418157	4.99999965302746	NA	ENST00000406386	21285	3	3	0.0140944326990839	0.0140944326990839	1	0	0.5	0	0	710	710	1068	0.3589331642	0.3589331642
TRIP12	0	1	0	0	0	NA	NA	NA	ENST00000283943	17928	1	1	0.00557786702365016	0.00557786702365016	1	0	1	0	0	1387	1387	0	NA	NA
TRIP13	0	1	0	0	0	NA	NA	NA	ENST00000166345	3888	1	1	0.0257201646090535	0.0257201646090535	1	0	1	0	0	316	316	0	0.0840012553	0.0840012553
TRMT5	0	1	0	0	0	NA	NA	NA	ENST00000261249	4581	1	1	0.0218292949137743	0.0218292949137743	1	0	1	0	0	53	53	0	0.4839176033	0.4839176033
TRPA1	1	1	0	0	0	NA	NA	NA	ENST00000262209	10071	2	1	0.0198590010922451	0.00992950054612253	1	0	1	0	0	478	478	0	0	0
TRPC3	0	1	0	0	0	NA	NA	NA	ENST00000379645	8289	1	1	0.0120641814452889	0.0120641814452889	1	0	1	0	0	255	255	0	0.3346559214	0.3346559214
